USC00114108.txt	2000.0	175.92	72.30	10572.00
USC00114108.txt	2001.0	187.33	82.38	10274.00
USC00114108.txt	2002.0	191.66	86.71	11362.00
USC00114108.txt	2003.0	179.22	72.72	10119.00
USC00114108.txt	2004.0	180.60	79.41	11501.00
USC00114108.txt	2005.0	187.73	81.30	9487.00
USC00114108.txt	2006.0	194.08	84.05	8239.00
USC00114108.txt	2007.0	199.99	81.93	7770.00
USC00114108.txt	2008.0	181.24	67.50	13013.00
USC00114108.txt	2009.0	181.28	73.38	12621.00
USC00114108.txt	2010.0	186.86	77.21	11973.00
USC00114108.txt	2011.0	157.08	73.02	11298.00
USC00114108.txt	2012.0	216.15	113.11	8517.00
USC00114108.txt	2013.0	205.43	90.89	8937.00
USC00114108.txt	2014.0	176.39	59.67	10651.00
USC00114198.txt	1985.0	158.48	49.89	11183.00
USC00114198.txt	1986.0	161.63	58.43	6168.00
USC00114198.txt	1987.0	175.37	66.25	8904.00
USC00114198.txt	1988.0	175.22	51.59	7538.00
USC00114198.txt	1989.0	157.47	47.52	6402.00
USC00114198.txt	1990.0	173.12	66.86	13574.00
USC00114198.txt	1991.0	176.73	68.38	7683.00
USC00114198.txt	1992.0	159.58	57.56	9187.00
USC00114198.txt	1993.0	153.27	57.37	13366.00
USC00114198.txt	1994.0	166.14	55.47	10067.00
USC00114198.txt	1995.0	165.18	55.63	9066.00
USC00114198.txt	1996.0	154.49	48.96	7118.00
USC00114198.txt	1997.0	154.77	47.21	9357.00
USC00114198.txt	1998.0	176.16	85.81	11075.00
USC00114198.txt	1999.0	169.53	69.29	7725.00
USC00114198.txt	2000.0	167.06	57.26	8918.00
USC00114198.txt	2001.0	172.23	65.39	10946.00
USC00114198.txt	2002.0	169.63	62.53	10820.00
USC00114198.txt	2003.0	161.99	52.54	11375.00
USC00114198.txt	2004.0	165.34	60.56	14145.00
USC00114198.txt	2005.0	173.00	58.69	9439.00
USC00114198.txt	2006.0	174.12	68.48	11126.00
USC00114198.txt	2007.0	175.58	64.32	11222.00
USC00114198.txt	2008.0	160.07	49.12	11813.00
USC00114198.txt	2009.0	161.12	54.87	9251.00
USC00114198.txt	2010.0	169.40	56.14	8782.00
USC00114198.txt	2011.0	172.47	62.22	9414.00
USC00114198.txt	2012.0	189.75	70.63	9920.00
USC00114198.txt	2013.0	161.13	52.38	9557.00
USC00114198.txt	2014.0	152.05	43.47	10772.00
USC00114442.txt	1985.0	161.66	37.40	13091.00
USC00114442.txt	1986.0	178.86	52.03	10374.00
USC00114442.txt	1987.0	187.23	59.15	7898.00
USC00114442.txt	1988.0	179.88	40.83	7211.00
USC00114442.txt	1989.0	165.68	37.99	6470.00
USC00114442.txt	1990.0	184.14	58.23	13946.00
USC00114442.txt	1991.0	181.06	58.26	10057.00
USC00114442.txt	1992.0	174.21	44.63	8052.00
USC00114442.txt	1993.0	158.68	48.93	15196.00
USC00114442.txt	1994.0	175.09	47.65	9939.00
USC00114442.txt	1995.0	168.73	42.18	9487.00
USC00114442.txt	1996.0	163.28	31.41	7243.00
USC00114442.txt	1997.0	167.04	40.38	7958.00
USC00114442.txt	1998.0	186.04	67.93	10790.00
USC00114442.txt	1999.0	184.52	49.55	7604.00
USC00114442.txt	2000.0	176.61	48.61	9289.00
USC00114442.txt	2001.0	184.06	52.96	9624.00
USC00114442.txt	2002.0	178.61	51.56	10921.00
USC00114442.txt	2003.0	172.53	41.02	9507.00
USC00114442.txt	2004.0	176.74	45.07	8743.00
USC00114442.txt	2005.0	186.81	55.99	7041.00
USC00114442.txt	2006.0	187.39	57.86	8720.00
USC00114442.txt	2007.0	189.14	52.92	7210.00
USC00114442.txt	2008.0	166.53	38.63	12571.00
USC00114442.txt	2009.0	169.25	46.16	13762.00
USC00114442.txt	2010.0	178.68	59.35	12456.00
USC00114442.txt	2011.0	182.23	62.88	10046.00
USC00114442.txt	2012.0	203.87	70.88	8478.00
USC00114442.txt	2013.0	169.94	51.01	11524.00
USC00114442.txt	2014.0	161.59	41.46	10632.00
USC00114823.txt	1985.0	157.18	32.07	12305.00
USC00114823.txt	1986.0	180.56	61.83	11045.00
USC00114823.txt	1987.0	184.82	55.39	7096.00
USC00114823.txt	1988.0	180.35	22.26	5282.00
USC00114823.txt	1989.0	165.16	16.50	5848.00
USC00114823.txt	1990.0	175.62	28.01	12529.00
